813499	902408	173
813499	834390	169
813499	152920	243
813499	58623	48
813499	433175	36
813499	918336	205
813499	938024	223
813499	572215	253
813499	335281	9
813499	327464	194
813499	192145	227
813499	672467	87
813499	1020296	59
813499	613752	78
813499	906397	49
813499	540813	85
813499	682104	122
813499	831871	201
281262	817313	153
281262	216457	197
281262	367026	202
281262	39648	75
281262	913328	5
281262	275931	135
281262	573397	173
281262	980552	201
281262	181899	163
281262	317414	98
281262	717284	181
281262	660959	50
281262	637536	190
281262	854642	141
281262	404858	212
281262	863249	237
281262	421726	251
281262	596572	145
281262	321484	110
281262	559991	122
281262	379433	140
281262	96880	134
281262	266003	43
281262	391960	136
281262	189161	36
281262	546739	150
281262	76650	203
281262	42198	200
281262	54142	41
281262	113528	14
281262	972390	167
281262	461987	56
281262	1032466	53
281262	636260	67
281262	1032725	162
281262	667021	226
281262	551021	163
281262	395789	246
281262	1034893	58
281262	36759	110
281262	814641	106
281262	717906	8
281262	715620	73
281262	349058	49
281262	766968	159
281262	255400	102
817313	94173	252
817313	351788	216
817313	62663	188
817313	691012	115
817313	744423	232
817313	94329	36
817313	567124	244
817313	5433	62
817313	1016166	233
817313	718771	50
817313	608267	2
817313	462143	148
817313	183234	175
817313	380278	150
817313	92369	57
817313	10526	105
817313	596561	23
817313	1035120	223
817313	672467	89
817313	359918	55
817313	938584	22
817313	776684	108
817313	913328	184
817313	645081	80
817313	452158	61
817313	282685	222
817313	22173	10
817313	46638	166
817313	715475	204
817313	342724	18
817313	412317	191
817313	416616	110
817313	600792	45
817313	305821	103
817313	614570	239
817313	822948	8
817313	382453	11
817313	28482	219
817313	950075	146
817313	877574	163
817313	599799	205
817313	819308	202
817313	682581	236
817313	781005	154
817313	794544	123
817313	216788	75
817313	743125	250
817313	651431	208
817313	1047036	80
817313	906819	76
817313	321017	173
817313	877898	155
817313	546739	165
817313	483604	37
817313	468975	20
817313	971310	60
817313	928206	131
817313	631030	185
817313	282302	235
817313	26024	248
817313	291518	136
817313	709940	205
817313	443406	32
817313	697177	24
817313	727717	8
66416	847127	254
66416	452158	18
66416	412317	188
66416	742815	56
66416	1017916	143
66416	853960	65
66416	115712	213
66416	943453	19
66416	715699	109
66416	808987	253
66416	174274	153
66416	426632	94
66416	817210	115
66416	430983	59
66416	831405	151
66416	66416	79
66416	846097	47
66416	848895	24
66416	259589	59
66416	61886	180
66416	560343	3
66416	136577	250
66416	212713	93
66416	155408	113
693511	672467	209
693511	694645	166
693511	595964	103
693511	394210	243
693511	753371	206
693511	920866	76
938584	846097	173
938584	559499	173
938584	645081	121
938584	968857	189
938584	917085	123
938584	53278	47
938584	873984	211
938584	276979	109
938584	985695	66
938584	863249	56
938584	741407	43
938584	149083	251
938584	867283	129
938584	345212	252
938584	285616	142
938584	231616	49
938584	990836	58
938584	831871	85
938584	627890	191
938584	753371	22
938584	546943	47
938584	647848	95
938584	541478	118
938584	283719	104
938584	346606	0
938584	512281	212
938584	786498	225
938584	291966	239
938584	298069	163
938584	305539	240
938584	1044991	113
108573	672467	238
108573	846097	243
108573	1042541	189
108573	183106	4
108573	129760	76
108573	149999	65
108573	24752	164
108573	157785	135
108573	544811	212
108573	547032	159
108573	793127	171
108573	441642	132
568664	627890	230
568664	952300	125
568664	458673	232
568664	283719	36
568664	411418	128
568664	531724	150
568664	497138	1
40759	785016	93
40759	1034893	152
40759	944643	218
40759	351367	118
40759	404015	75
40759	285768	0
40759	157785	82
40759	99918	190
40759	515358	191
40759	419663	47
40759	486190	151
40759	996171	211
573397	529863	232
573397	196666	170
573397	194512	134
573397	194171	204
573397	787791	172
573397	974460	140
573397	85003	126
573397	134557	5
573397	77684	95
116108	367026	150
116108	566784	153
116108	920866	120
116108	98600	237
116108	838073	213
116108	568898	49
116108	1016166	180
116108	421726	194
947544	230666	156
947544	559499	251
947544	969660	120
947544	412317	95
947544	721493	181
947544	178029	116
947544	493910	207
947544	428365	141
947544	975142	252
947544	737866	194
947544	603291	190
947544	920273	91
947544	971310	201
947544	283763	164
947544	429886	38
947544	194512	48
947544	834039	29
947544	707572	148
947544	739838	41
947544	798790	97
947544	46367	16
947544	838397	25
947544	281401	40
947544	652772	252
947544	290206	132
947544	1027506	35
947544	128187	186
984567	694645	190
984567	22173	163
984567	19683	22
984567	447353	0
355619	136329	126
355619	707469	82
355619	43586	207
355619	10418	20
789546	672467	56
789546	22173	205
789546	85497	142
789546	281384	223
789546	340147	181
789546	645216	72
789546	579051	11
789546	145392	201
789546	792353	30
1020296	621164	97
1020296	42198	102
1020296	123751	240
813861	621164	10
813861	121769	157
813861	953486	130
349058	172034	6
349058	95464	231
735148	462685	112
735148	907118	6
735148	387377	222
61886	785016	241
61886	996171	178
61886	707047	61
61886	89828	156
430983	283763	204
430983	857962	124
430983	695001	6
430983	183106	220
547125	847127	225
547125	526340	201
547125	528763	94
560224	847127	80
560224	715620	70
560224	548053	87
560224	583902	53
281384	664237	138
281384	821675	178
148125	981151	197
148125	955331	108
838462	211206	79
838462	529863	82
707469	259589	95
707469	243769	120
707469	63331	68
707469	976121	235
567124	85497	133
567124	149083	29
838073	367026	6
838073	81200	181
838073	30676	21
695154	363075	21
695154	810778	207
695154	327405	106
695154	890643	204
587123	920866	5
587123	427339	182
587123	497138	204
587123	19115	37
587123	1002046	55
587123	548053	46
606627	614570	11
606627	339696	76
606627	399212	227
606627	940311	175
921213	919630	56
921213	255537	233
921213	767536	156
867283	216457	102
247550	621164	156
247550	444148	120
905236	600792	137
905236	145392	132
940311	996873	86
442266	627677	64
442266	135065	48
442266	142155	46
442266	567368	225
760518	846097	216
760518	31400	6
760518	716209	106
760518	123751	127
760518	295883	75
136577	216457	246
829072	300917	23
829072	303885	197
697787	478941	84
697787	877898	60
934258	476388	198
934258	281890	202
569337	559499	62
569337	560343	167
140212	768818	131
140212	1021846	84
468795	8676	4
468795	767536	92
468795	484112	53
471766	466860	140
471766	766690	29
466027	364578	66
466027	462880	32
207588	694645	55
207588	584242	8
903298	230666	143
903298	314681	193
583902	1032230	6
168564	715475	137
168564	944643	84
168564	575564	46
168564	551232	243
168564	460049	157
168564	135618	195
168564	829043	37
168564	785016	137
168564	742815	45
168564	798790	54
168564	906397	92
168564	46367	191
168564	694645	147
168564	1034893	18
168564	476388	57
168564	649904	44
168564	478941	158
168564	429886	177
168564	482028	238
168564	172034	116
168564	715620	250
168564	822948	225
168564	867617	127
168564	364221	92
168564	915170	6
168564	974460	210
168564	634644	227
168564	836212	194
168564	123592	103
168564	536308	211
168564	1041325	42
168564	668533	218
168564	124498	136
168564	303885	40
168564	494397	234
168564	526340	59
168564	76693	27
168564	295883	239
168564	23946	246
168564	532305	109
168564	343284	134
168564	893097	5
168564	964203	18
168564	411279	233
230666	557551	220
230666	243769	42
230666	105952	17
230666	964141	233
230666	987688	241
230666	847127	43
230666	621164	184
230666	359918	21
230666	267675	115
230666	874127	126
230666	320941	94
230666	551739	84
230666	379158	84
230666	306596	203
230666	677707	201
230666	130802	115
230666	858079	37
230666	505455	85
230666	81200	52
230666	10262	37
230666	76650	142
230666	1001233	196
230666	245352	139
230666	443327	186
230666	367026	93
230666	627890	231
230666	439049	179
230666	376723	205
230666	233354	4
230666	684254	212
230666	169233	107
230666	1032512	110
230666	506979	219
230666	582986	216
230666	216788	210
230666	722194	79
230666	451905	122
230666	821630	108
230666	454049	222
230666	59395	109
230666	305539	157
230666	964203	53
672467	367026	6
672467	462685	210
672467	466860	189
672467	98812	235
672467	246128	39
672467	955331	151
672467	459242	98
672467	314681	156
672467	339696	199
672467	585607	160
672467	448941	245
672467	206864	100
672467	76650	121
672467	648018	224
672467	389305	190
672467	595964	144
672467	301267	5
672467	10526	114
672467	546882	32
672467	414254	59
672467	484112	189
672467	1035120	223
672467	785308	60
672467	549643	148
672467	776684	76
672467	363075	197
672467	452158	61
672467	874127	183
672467	476388	93
672467	336355	147
672467	326310	48
672467	237174	26
672467	169233	77
672467	540813	2
672467	400168	169
672467	645216	25
672467	463576	195
672467	976032	139
672467	767536	33
672467	352591	88
672467	528763	100
672467	1027105	169
672467	633498	189
672467	483443	147
847127	776684	77
847127	62663	48
847127	866283	107
847127	660959	201
847127	691125	111
847127	709389	143
847127	624977	250
847127	364578	119
847127	689765	100
847127	1040725	0
847127	454829	175
847127	638350	151
847127	481801	51
847127	990410	102
847127	532845	99
847127	993752	251
847127	39648	182
847127	816055	148
847127	934764	12
847127	473290	115
847127	621164	73
847127	359918	239
847127	257693	14
847127	664237	54
847127	364095	185
847127	689027	42
847127	529863	50
847127	19683	46
847127	283719	14
847127	831833	73
847127	85593	78
847127	303776	125
847127	932305	171
257693	694645	243
257693	8676	196
257693	430374	242
257693	86816	150
257693	343641	239
257693	707572	102
257693	51501	144
474531	1034893	58
474531	466860	252
474531	768038	217
474531	300917	209
474531	420717	137
474531	627677	2
474531	531521	38
474531	931340	40
474531	658137	31
474531	806983	23
474531	217279	114
474531	489575	53
13046	621164	12
13046	619234	80
13046	399047	73
13046	963075	68
13046	395789	230
859685	715475	74
859685	233354	181
859685	984707	90
859685	209499	11
859685	915170	139
859685	8966	53
859685	332458	124
859685	19802	114
300917	785016	156
300917	275382	148
300917	707047	238
300917	790075	18
607494	180295	179
607494	766968	172
607494	400168	25
607494	621902	85
607494	179623	84
810081	468556	42
810081	822948	187
810081	982957	97
810081	232342	132
810081	899673	1
810081	759419	172
810081	1984	206
810081	389772	85
810081	505615	101
810081	454733	130
169233	1040725	36
169233	1012170	249
169233	865326	166
169233	531063	205
169233	88370	173
169233	59395	99
169233	722052	71
564470	282685	252
564470	704421	46
564470	343284	242
339494	968857	163
339494	715620	121
339494	898719	83
339494	71854	100
339494	979448	151
459242	1034893	187
537660	255537	183
537660	557551	220
537660	588922	4
537660	556250	204
537660	417410	128
1019857	1034893	235
1019857	955331	191
1019857	768038	23
1019857	200135	124
1019857	631030	54
1019857	833151	178
1019857	304967	167
832724	531521	240
832724	601123	10
832724	566784	234
832724	633498	162
339696	632467	205
339696	332458	239
339696	741407	120
974460	634644	252
974460	27503	149
164943	430374	93
164943	971310	251
204919	873984	92
204919	275382	239
549643	462685	221
549643	1021846	67
79097	266003	139
79097	456052	223
79097	967798	142
79097	894263	133
79097	494129	12
1032466	582986	175
810421	22173	120
810421	285768	104
810421	231616	98
466938	462685	200
466938	283763	172
546882	488235	85
389772	637536	164
389772	1031270	254
389772	708634	129
292607	320941	187
292607	907118	82
58623	863249	164
58623	411279	111
58623	585302	141
445306	810778	54
445306	1011235	66
317432	105952	63
317432	441642	17
568420	435793	13
568420	608267	251
846097	328971	94
846097	917950	19
846097	716209	252
846097	424866	149
846097	185066	192
846097	148535	166
846097	462685	23
846097	363075	152
846097	336355	86
846097	315355	83
846097	246128	204
846097	195175	70
846097	649132	173
846097	758757	249
846097	632467	239
846097	691125	102
846097	327009	207
846097	965197	39
846097	838397	219
846097	91317	27
846097	541960	134
846097	51501	159
846097	582415	204
846097	124498	192
846097	336691	249
846097	749487	52
846097	916152	157
846097	152920	207
846097	231616	163
846097	808174	20
846097	876398	182
846097	169205	158
846097	920273	225
846097	999040	172
846097	505615	94
846097	981492	136
846097	903328	198
846097	663819	157
846097	320941	242
846097	194171	126
846097	135065	215
846097	96880	14
846097	483604	240
846097	638350	255
384881	913328	201
384881	985695	87
384881	919785	161
366488	1011235	13
366488	819308	17
211336	172034	231
211336	793075	84
211336	999057	56
211336	489575	145
211336	1015670	46
309803	376723	64
309803	715475	147
216457	621164	20
216457	559499	23
216457	1034893	149
216457	46638	90
216457	351788	111
216457	996873	141
216457	664237	99
216457	468556	179
216457	1011235	5
216457	22436	79
216457	454616	57
216457	327792	186
216457	81155	139
216457	254535	121
216457	1012170	175
216457	435847	124
216457	89828	145
216457	281401	104
216457	420717	225
216457	85003	251
216457	704421	241
216457	177856	113
216457	414254	254
216457	298069	142
216457	130471	129
216457	1021737	130
216457	466860	65
216457	376723	3
216457	637536	232
216457	613752	188
216457	691049	46
216457	135484	65
216457	297227	81
216457	66479	105
216457	346704	64
216457	404002	246
785016	810778	179
785016	240164	35
785016	157785	97
785016	766968	246
785016	529863	113
785016	81155	112
785016	846455	254
785016	416616	126
785016	985695	199
785016	717230	84
785016	863757	81
785016	783330	155
785016	697029	45
785016	636260	231
785016	194512	180
785016	984707	65
785016	248408	69
663819	38953	109
663819	36759	14
663819	351788	182
663819	498916	174
663819	689027	221
663819	829109	247
663819	326511	237
663819	879634	224
663819	562687	251
663819	336691	250
663819	211206	195
663819	649904	53
663819	919630	33
694645	873984	113
694645	1032996	183
694645	317414	84
694645	950075	81
694645	229385	119
694645	355820	16
694645	207079	80
694645	1000684	67
694645	216788	174
694645	189161	23
694645	195063	118
694645	493888	30
694645	668533	64
694645	1006571	151
694645	356881	102
694645	324369	223
694645	291966	64
694645	876398	64
694645	349517	95
694645	543433	147
694645	981151	34
694645	381554	84
694645	985695	133
694645	152647	6
694645	909135	93
694645	716696	74
694645	131220	223
694645	981456	63
559499	955331	21
559499	8966	55
559499	786261	41
559499	275931	169
559499	482028	254
559499	259589	253
559499	379158	253
559499	972390	58
559499	813955	75
559499	282685	169
559499	600792	198
559499	57188	197
559499	634888	164
559499	572927	253
559499	831405	224
559499	609549	255
559499	877898	65
559499	156135	152
559499	621902	15
559499	417410	196
559499	668533	218
559499	71156	6
559499	841120	174
559499	596561	75
559499	13611	131
913328	196666	113
913328	565609	147
913328	789762	239
913328	376723	146
913328	717284	117
913328	306596	83
913328	653490	185
913328	505455	44
913328	303885	244
913328	740332	46
913328	805311	200
913328	566851	5
913328	660959	21
913328	252289	222
645081	28482	154
645081	679187	221
645081	42099	15
645081	580376	249
645081	237174	119
645081	949598	254
645081	570089	209
645081	559991	251
645081	846455	88
645081	507579	35
645081	648980	6
645081	427983	56
466639	367026	6
466639	462685	185
466639	240164	7
466639	1016722	224
466639	723894	136
466639	698702	15
466639	717230	244
466639	643656	241
466639	803196	193
466639	538353	71
466639	697177	44
466639	149999	164
466639	282685	203
466639	374858	53
466639	964141	12
691012	403279	204
691012	614570	16
691012	3778	109
691012	915170	51
691012	541478	189
691012	1012170	155
691012	427983	178
691012	562687	254
691012	829043	35
691012	83810	87
691012	182407	107
691012	207079	237
691012	925048	166
691012	775442	247
691012	157897	133
466860	224435	172
466860	135484	26
466860	336290	124
466860	848895	106
466860	40994	180
466860	688685	252
466860	85593	173
466860	979448	125
466860	162897	43
466860	357318	109
466860	993752	198
848895	75256	113
848895	151863	119
848895	951057	144
848895	83810	58
848895	314681	56
275931	1041647	236
275931	448941	85
275931	863249	218
275931	1040630	43
275931	211206	193
275931	93059	12
275931	650282	155
211206	351367	251
211206	68982	134
211206	695001	197
211206	658094	4
211206	368902	51
211206	981151	59
211206	662015	247
211206	923590	82
211206	709940	248
211206	290206	212
211206	93059	187
211206	599799	199
873984	67200	185
873984	700079	234
873984	28192	128
873984	874127	109
873984	157337	137
873984	594490	168
873984	411279	29
36759	949598	57
36759	907118	166
36759	951700	118
36759	541960	154
36759	332458	154
36759	1043708	9
36759	26024	108
36759	476388	104
36759	85497	21
36759	3778	103
36759	809397	211
36759	768818	17
36759	16329	184
36759	259066	63
36759	651501	74
36759	933135	204
36759	939546	138
22173	22173	173
22173	614570	96
22173	964141	250
22173	1047168	58
22173	860651	214
22173	1016722	161
22173	547032	41
22173	650085	78
22173	998098	70
810778	621164	19
810778	416616	113
810778	411418	204
810778	951057	74
810778	814641	232
810778	326310	29
810778	980552	110
810778	684254	25
810778	544811	250
810778	207079	85
810778	700079	17
810778	105952	90
810778	608267	12
810778	1031270	60
810778	969660	116
810778	744423	150
810778	815432	142
810778	1042541	85
810778	570089	52
810778	435793	68
810778	156135	0
810778	497551	63
810778	863007	187
810778	410711	210
810778	801592	181
814641	595571	255
814641	928206	216
814641	750966	250
814641	285768	53
814641	682581	167
814641	374905	165
814641	821630	0
814641	700922	142
814641	1021737	240
814641	980552	214
814641	381554	191
814641	715620	242
46638	105952	57
46638	446973	145
46638	66479	198
46638	152679	65
46638	29888	151
46638	174274	75
46638	854642	115
46638	94329	156
46638	647848	174
46638	91679	23
46638	282201	119
46638	972205	157
46638	426753	195
46638	805001	84
46638	94282	197
981151	620215	101
981151	457175	251
981151	759419	184
981151	98812	212
981151	364095	220
981151	493910	230
981151	95464	211
981151	693945	89
981151	443327	245
439049	753371	247
439049	566851	251
439049	934764	32
439049	295031	36
439049	879634	58
439049	1001568	33
297227	1034893	22
297227	483443	135
297227	31400	241
297227	68982	77
297227	541478	107
297227	425078	164
866283	267675	245
866283	403279	200
866283	57188	251
866283	982145	197
866283	129760	162
866283	959851	89
866283	260406	218
866283	178029	239
866283	601123	214
866283	483604	26
866283	233354	119
866283	417667	78
866283	1044991	15
996873	476388	108
996873	551739	164
996873	829060	87
996873	717906	212
342724	621164	80
342724	546943	36
342724	327792	89
342724	682104	108
342724	768038	50
342724	906374	114
342724	82594	62
342724	86816	56
342724	890643	83
342724	92369	84
342724	638322	149
342724	349517	207
233354	1027866	141
233354	185066	55
233354	815498	78
181899	320941	177
181899	707572	143
181899	458673	203
181899	414254	251
181899	546943	81
176095	24752	131
176095	426632	79
176095	557551	4
176095	10262	37
176095	909135	63
176095	648980	95
176095	546739	168
176095	195063	58
176095	451905	252
176095	274409	241
176095	27722	78
93059	404858	146
93059	1041647	172
468556	180295	68
468556	623907	196
468556	286448	19
468556	507579	39
468556	462143	81
468556	122899	201
468556	822948	186
468556	327792	148
468556	121769	33
468556	372255	58
468556	399212	203
468556	976032	66
468556	863280	4
468556	650282	244
468556	872424	164
1017916	363075	45
1017916	786498	251
1017916	88370	123
1017916	1040630	19
1017916	878312	159
1017916	691049	244
1017916	934428	170
1017916	151698	19
721493	1034893	104
721493	853960	28
721493	852383	157
944421	627890	200
944421	24752	163
944421	195175	62
944421	114276	37
944421	544811	42
944421	27503	3
944421	999225	234
944421	989589	177
944421	357318	140
944421	918336	126
172034	94173	6
172034	1011235	192
172034	858079	76
172034	404002	93
172034	743125	62
172034	735060	237
172034	596561	38
723894	283763	158
723894	755931	7
34895	627890	239
34895	155408	93
149314	621164	138
149314	984707	188
149314	829109	117
149314	152647	105
149314	899673	191
149314	374905	110
149314	844559	209
149314	770479	21
149314	998196	190
382453	462685	82
382453	379158	92
382453	266003	138
382453	973234	197
277909	282685	217
277909	326310	246
277909	163488	246
815432	412317	34
815432	865326	64
28482	498916	69
28482	590453	207
28482	156135	48
28482	751484	156
28482	446521	42
28482	254535	141
28482	507579	183
28482	686606	99
251461	621164	18
251461	660959	88
251461	404858	2
251461	591723	99
251461	447353	1
366983	715475	252
366983	435847	235
366983	999225	23
366983	255537	178
366983	78831	253
366983	694076	56
366983	45690	90
366983	419715	254
739838	566851	157
739838	300697	3
739838	572927	101
739838	294573	139
739838	430374	211
739838	151863	209
739838	282302	80
739838	52766	28
739838	76693	133
739838	594490	29
739838	19802	18
739838	484112	235
739838	479711	32
817210	276979	100
817210	696009	107
817210	419715	191
817210	224435	100
817210	281890	81
817210	952061	245
817210	30676	138
817210	386644	81
817210	590573	225
817210	23946	118
817210	652772	245
817210	902408	193
817210	938024	112
437785	1011235	244
437785	546943	110
620215	551739	26
620215	732126	222
758757	283763	236
758757	159989	19
758757	358331	185
758757	450103	9
758757	13611	113
758757	878312	157
758757	57188	72
758757	446521	130
758757	247163	114
758757	468482	249
758757	118450	107
758757	689027	136
40994	1016722	37
662015	621164	18
662015	611315	144
662015	581287	128
877574	621164	96
877574	29888	241
877574	981456	68
877574	433175	173
446521	755931	63
446521	768818	234
446521	831405	159
8676	321484	208
803412	566851	45
803412	744423	154
803412	951700	215
803412	327009	59
560343	462685	208
560343	446973	207
560343	756410	216
560343	67200	135
19683	906397	72
867617	1011235	89
398394	367026	183
398394	950075	230
398394	829060	161
398394	214901	181
792245	649904	108
792245	157785	225
792245	430374	29
792245	244418	148
792245	99918	206
792245	688685	130
792245	147688	129
792245	611315	177
281890	906397	173
281890	130802	141
936680	874127	33
936680	980552	224
936680	1044991	100
936680	595964	35
936680	802093	75
458673	64551	134
458673	999040	231
579051	240164	132
579051	47741	87
579051	217279	85
579051	326511	105
579051	81200	82
579051	1017963	115
67200	27503	10
67200	260406	23
67200	853960	227
67200	25010	194
67200	768818	242
809397	351788	114
809397	629916	225
809397	206864	109
809397	89828	236
809397	931340	30
300697	446973	187
300697	151863	14
300697	688685	163
300697	427983	58
300697	939546	181
950284	627890	174
950284	566851	214
5356	919630	161
5356	601123	154
5356	142675	213
787791	715620	16
787791	789762	75
787791	648058	16
787791	260231	134
787791	135778	219
846455	410711	251
846455	747218	79
846455	407317	22
390339	537680	220
390339	3778	33
653490	416616	246
653490	946245	250
254535	963741	99
254535	931340	78
254535	346136	98
254535	51501	118
254535	670235	209
531724	62663	71
531724	418850	211
531724	852625	224
43670	819308	79
43670	489212	119
43670	800073	39
1005248	627677	126
1005248	57188	179
185255	1042541	203
185255	22436	96
185255	588922	171
185255	834052	215
185255	773949	127
185255	10091	197
185255	658137	52
294573	428365	4
294573	102611	228
634644	757006	142
554711	364095	22
554711	920866	111
214901	874127	148
214901	422680	40
214901	651501	69
716696	5433	148
716696	695001	155
114276	275382	82
358331	647848	241
358331	886047	149
358331	692581	239
399047	223297	174
399047	716396	67
399047	26024	3
399047	831270	5
399047	697029	162
752947	1032996	33
752947	206864	107
512281	81200	245
821630	998196	101
19037	275382	66
19037	159989	124
19037	357318	128
19037	525518	193
19037	129362	224
694076	229385	80
189482	700079	155
189482	840055	213
189482	128187	140
163007	1011235	16
163007	839573	53
163007	366876	125
163007	990410	77
163007	715699	29
629916	627890	168
629916	532305	185
987688	580214	132
1984	839573	206
212713	461987	4
872424	985695	239
872424	1013116	109
148535	649904	232
148535	543433	45
603356	627890	65
603356	536308	42
902408	194512	89
834390	925048	118
834390	793075	186
152920	462685	223
433175	282685	116
918336	989589	248
938024	351788	95
572215	1011235	162
572215	162897	79
335281	327405	215
335281	556250	112
327464	260231	38
327464	131220	144
192145	516041	223
192145	892144	112
613752	75256	6
906397	94282	112
906397	94969	249
906397	822775	86
540813	209499	107
682104	364095	132
682104	650085	120
831871	180295	211
367026	478941	94
367026	919630	216
367026	408672	31
367026	596122	217
367026	62663	29
367026	267675	246
367026	3778	210
367026	840055	240
367026	951057	99
367026	750966	170
367026	955484	41
367026	586700	176
367026	291966	228
39648	951700	96
39648	39648	43
39648	81155	75
39648	819308	173
980552	965197	38
980552	829060	124
980552	857546	14
980552	907118	10
980552	1032512	139
980552	695653	188
980552	162897	175
980552	903328	84
317414	412317	75
317414	735707	212
317414	831833	5
317414	468975	215
317414	71156	137
317414	419715	65
317414	564446	241
317414	611315	56
717284	1034893	231
717284	354575	93
660959	839573	111
660959	479711	183
660959	517870	170
660959	976032	150
660959	157897	235
660959	29667	168
660959	959851	5
660959	760595	223
660959	290206	217
660959	757006	63
660959	923590	28
637536	1032996	159
637536	687086	55
854642	24752	117
404858	346606	1
404858	40331	158
404858	899673	20
404858	254004	136
863249	722052	48
421726	531521	110
421726	449066	78
421726	735060	58
421726	647848	19
596572	462685	209
596572	276979	119
596572	525518	247
321484	544811	199
321484	781005	110
321484	275397	33
321484	586700	252
321484	275567	67
559991	46367	14
559991	970787	32
559991	102611	153
559991	515358	80
559991	29333	92
559991	131220	158
559991	753528	5
379433	98812	248
379433	838397	214
96880	715475	184
96880	134297	146
391960	860314	88
391960	937941	88
391960	999225	226
189161	464251	26
189161	409172	166
189161	959851	90
546739	596122	16
42198	365984	76
54142	81200	85
54142	463576	206
54142	531063	199
113528	1034893	139
113528	282685	66
972390	422680	237
972390	187474	53
461987	568719	133
461987	879634	11
461987	564112	32
636260	715620	36
636260	528763	194
636260	254004	43
1032725	643656	238
1032725	789762	199
667021	389305	13
667021	298069	1
551021	1032996	88
551021	760595	239
395789	376723	39
1034893	898719	54
1034893	684254	180
1034893	718771	25
1034893	516041	247
1034893	952300	7
1034893	122899	131
1034893	568719	116
1034893	756410	24
1034893	346704	136
1034893	716497	10
1034893	696009	180
1034893	5433	150
1034893	448941	47
1034893	244418	195
1034893	382500	243
1034893	493888	122
1034893	280277	36
1034893	463146	251
1034893	291518	235
1034893	792353	241
1034893	614296	226
1034893	807418	162
717906	742815	145
717906	834039	244
717906	682581	103
717906	139309	33
717906	803196	101
717906	372805	163
717906	863280	181
717906	528421	222
717906	479120	194
717906	481801	44
715620	570089	226
715620	176686	225
715620	91679	111
715620	364221	136
715620	281401	54
766968	489212	28
766968	679187	229
766968	244418	208
766968	931692	161
766968	999057	104
766968	963075	232
766968	638409	195
